mileage,make,model,fuel,gear,offerType,price,hp,year,make_model
167000,BMW,X1,Diesel,Manual,Used,10800,143,2014,BMWX1
111000,BMW,116,Gasoline,Manual,Used,11900,109,2015,BMW116
93000,BMW,116,Gasoline,Manual,Used,11900,136,2015,BMW116
271000,BMW,520,Diesel,Manual,Used,10300,184,2014,BMW520
71630,BMW,116,Gasoline,Manual,Used,10690,136,2014,BMW116
244000,BMW,320,Diesel,Automatic,Used,10490,190,2015,BMW320
239300,BMW,520,Diesel,Automatic,Used,9395,184,2011,BMW520
78007,BMW,X1,Diesel,Manual,Used,10900,143,2012,BMWX1
190267,BMW,320,Diesel,Manual,Used,10999,163,2012,BMW320
146500,BMW,X1,Diesel,Manual,Used,10999,143,2012,BMWX1
63000,BMW,116,Gasoline,Automatic,Used,11385,136,2013,BMW116
81000,BMW,X1,Gasoline,Manual,Used,11500,150,2013,BMWX1
82430,BMW,X1,Diesel,Manual,Used,11690,116,2013,BMWX1
104000,BMW,116,Gasoline,Manual,Used,6790,136,2013,BMW116
52148,BMW,X3,Diesel,Automatic,Used,41430,265,2017,BMWX3
65290,BMW,X1,Diesel,Automatic,Used,27820,190,2018,BMWX1
71650,BMW,520,Diesel,Automatic,Used,27860,190,2018,BMW520
43206,BMW,X1,Gasoline,Automatic,Used,28670,192,2018,BMWX1
35967,BMW,X1,Diesel,Automatic,Used,28860,190,2018,BMWX1
120000,BMW,X3,Diesel,Automatic,Used,29499,190,2018,BMWX3
29750,BMW,320,Diesel,Automatic,Used,38900,190,2019,BMW320
8685,BMW,116,Diesel,Manual,Used,20930,116,2020,BMW116
123500,BMW,116,Gasoline,Manual,Used,8000,136,2012,BMW116
232800,BMW,520,Diesel,Automatic,Used,9299,184,2013,BMW520
80000,BMW,116,Diesel,Manual,Used,9300,116,2013,BMW116
196889,BMW,320,Diesel,Manual,Used,6900,184,2011,BMW320
221560,BMW,320,Diesel,Manual,Used,6900,163,2011,BMW320
249000,BMW,X1,Diesel,Manual,Used,6999,143,2011,BMWX1
159895,BMW,116,Gasoline,Manual,Used,7590,136,2012,BMW116
218000,BMW,320,Diesel,Automatic,Used,8900,163,2014,BMW320
45436,BMW,318,Diesel,Automatic,Used,23900,150,2018,BMW318
15000,BMW,530,Gasoline,Automatic,Used,45590,252,2018,BMW530
280000,BMW,320,Diesel,Automatic,Used,10000,184,2012,BMW320
96932,BMW,118,Diesel,Manual,Used,10490,143,2012,BMW118
118650,BMW,116,Gasoline,Automatic,Used,10550,136,2012,BMW116
181000,BMW,318,Diesel,Manual,Used,10880,143,2013,BMW318
91000,BMW,116,Gasoline,Manual,Used,10900,136,2013,BMW116
246000,BMW,318,Diesel,Manual,Used,11000,143,2014,BMW318
28000,BMW,116,Gasoline,Manual,Used,12400,109,2015,BMW116
36973,BMW,116,Gasoline,Manual,Used,12600,136,2015,BMW116
85300,BMW,X1,Gasoline,Manual,Used,9990,150,2011,BMWX1
155983,BMW,X1,Diesel,Manual,Used,9999,143,2011,BMWX1
208356,BMW,530,Diesel,Automatic,Used,11000,245,2011,BMW530
125005,BMW,118,Diesel,Automatic,Used,11100,143,2014,BMW118
5925,BMW,118,Gasoline,Automatic,Used,29990,140,2020,BMW118
195793,BMW,116,Diesel,Manual,Used,4900,116,2011,BMW116
23500,BMW,530,Diesel,Automatic,Used,43980,265,2019,BMW530
155353,BMW,320,Diesel,Automatic,Used,11350,184,2012,BMW320
72000,BMW,116,Gasoline,Manual,Used,11500,136,2012,BMW116
33000,BMW,116,Gasoline,Manual,Used,11640,136,2012,BMW116
199000,BMW,520,Diesel,Automatic,Used,11950,184,2012,BMW520
99100,BMW,118,Gasoline,Automatic,Used,12490,170,2013,BMW118
147000,BMW,320,Diesel,Automatic,Used,13500,184,2014,BMW320
75800,BMW,530,Electric/Gasoline,Automatic,Used,29960,184,2018,BMW530
69993,BMW,X3,Diesel,Automatic,Used,31870,265,2018,BMWX3
17821,BMW,X1,Gasoline,Automatic,Used,32320,192,2018,BMWX1
56428,BMW,530,Electric/Gasoline,Automatic,Used,34780,184,2018,BMW530
18700,BMW,530,Electric/Gasoline,Automatic,Used,35400,252,2018,BMW530
12671,BMW,118,Gasoline,Manual,Used,24490,140,2020,BMW118
287282,BMW,520,Diesel,Automatic,Used,8200,184,2012,BMW520
129000,BMW,116,Diesel,Manual,Used,9600,116,2013,BMW116
139000,BMW,116,Diesel,Manual,Used,9750,116,2013,BMW116
156000,BMW,116,Diesel,Manual,Used,10290,116,2014,BMW116
127000,BMW,318,Diesel,Manual,Used,10500,143,2014,BMW318
168000,BMW,X1,Diesel,Manual,Used,10850,116,2015,BMWX1
92230,BMW,116,Gasoline,Manual,Used,11849,109,2018,BMW116
175000,BMW,318,Diesel,Manual,Used,7000,143,2011,BMW318
156101,BMW,320,Gasoline,Manual,Used,7200,170,2011,BMW320
128000,BMW,116,Gasoline,Manual,Used,7400,122,2011,BMW116
154000,BMW,320,Gasoline,Manual,Used,7450,170,2011,BMW320
179000,BMW,118,Diesel,Manual,Used,7780,143,2012,BMW118
186435,BMW,318,Diesel,Manual,Used,7990,143,2012,BMW318
226300,BMW,520,Diesel,Automatic,Used,8900,184,2013,BMW520
169000,BMW,318,Diesel,Automatic,Used,8999,143,2011,BMW318
108600,BMW,318,Gasoline,Manual,Used,9199,143,2011,BMW318
159900,BMW,X1,Gasoline,Manual,Used,9222,150,2011,BMWX1
239000,BMW,520,Diesel,Manual,Used,10850,184,2012,BMW520
112216,BMW,X1,Diesel,Manual,Used,10880,143,2012,BMWX1
184450,BMW,320,Diesel,Manual,Used,10950,184,2012,BMW320
100000,BMW,116,Gasoline,Automatic,Used,10990,136,2012,BMW116
147000,BMW,320,Diesel,Manual,Used,11300,184,2013,BMW320
200185,BMW,320,Diesel,Automatic,Used,11500,184,2013,BMW320
38886,BMW,116,Gasoline,Manual,Used,11687,136,2014,BMW116
221450,BMW,320,Diesel,Automatic,Used,11950,184,2014,BMW320
156250,BMW,320,Diesel,Manual,Used,11950,184,2014,BMW320
17800,BMW,118,Gasoline,Automatic,Used,22980,136,2019,BMW118
124000,BMW,320,Gasoline,Manual,Used,11460,170,2011,BMW320
114628,BMW,X1,Gasoline,Manual,Used,11500,150,2011,BMWX1
93754,BMW,X1,Gasoline,Manual,Used,11590,150,2011,BMWX1
56750,BMW,116,Diesel,Manual,Used,11500,116,2013,BMW116
75300,BMW,118,Diesel,Automatic,Used,12000,143,2013,BMW118
87310,BMW,116,Gasoline,Manual,Used,11200,136,2014,BMW116
52648,BMW,116,Diesel,Manual,Used,11500,116,2015,BMW116
286000,BMW,520,Diesel,Automatic,Used,11599,190,2015,BMW520
181900,BMW,318,Diesel,Manual,Used,9990,150,2016,BMW318
4123,BMW,X1,Gasoline,Automatic,Used,32990,140,2020,BMWX1
10179,BMW,X1,Gasoline,Automatic,Used,32990,140,2020,BMWX1
99500,BMW,320,Diesel,Manual,Used,19990,190,2017,BMW320
88200,BMW,X3,Diesel,Manual,Used,21360,150,2017,BMWX3
79980,BMW,320,Diesel,Automatic,Used,23760,190,2018,BMW320
127181,BMW,116,Diesel,Manual,Used,11990,116,2018,BMW116
16595,BMW,X3,Diesel,Automatic,Used,44979,190,2020,BMWX3
122000,BMW,320,Diesel,Automatic,Used,11790,184,2011,BMW320
83431,BMW,X1,Diesel,Automatic,Used,11950,143,2011,BMWX1
81217,BMW,X1,Gasoline,Automatic,Used,11990,184,2012,BMWX1
117000,BMW,320,Diesel,Manual,Used,13590,184,2013,BMW320
86562,BMW,116,Gasoline,Manual,Used,13900,136,2014,BMW116
200000,BMW,116,Gasoline,Manual,Used,5999,136,2012,BMW116
174000,BMW,116,Gasoline,Manual,Used,7590,136,2014,BMW116
62262,BMW,X3,Diesel,Automatic,Used,37430,190,2018,BMWX3
43700,BMW,X3,Diesel,Automatic,Used,38830,190,2018,BMWX3
72000,BMW,530,Diesel,Automatic,Used,40860,265,2018,BMW530
58000,BMW,318,Diesel,Manual,Used,18455,150,2019,BMW318
221000,BMW,X1,Diesel,Automatic,Used,8800,177,2012,BMWX1
177240,BMW,118,Diesel,Manual,Used,8990,143,2012,BMW118
97535,BMW,116,Gasoline,Manual,Used,8990,136,2012,BMW116
242500,BMW,318,Diesel,Automatic,Used,8990,143,2012,BMW318
257000,BMW,X1,Diesel,Automatic,Used,10700,184,2014,BMWX1
76000,BMW,116,Gasoline,Manual,Used,11200,109,2015,BMW116
150120,BMW,118,Diesel,Automatic,Used,7500,143,2011,BMW118
132000,BMW,318,Gasoline,Manual,Used,7999,143,2012,BMW318
119000,BMW,116,Diesel,Manual,Used,8999,116,2013,BMW116
131500,BMW,X1,Diesel,Manual,Used,9800,143,2011,BMWX1
143500,BMW,X1,Diesel,Manual,Used,9876,177,2011,BMWX1
180000,BMW,520,Gasoline,Manual,Used,11300,184,2012,BMW520
189365,BMW,520,Diesel,Automatic,Used,11490,184,2012,BMW520
103000,BMW,X1,Gasoline,Manual,Used,11700,150,2012,BMWX1
136000,BMW,X1,Diesel,Manual,Used,11950,143,2013,BMWX1
238500,BMW,320,Diesel,Automatic,Used,11980,184,2013,BMW320
105000,BMW,318,Diesel,Manual,Used,12999,143,2015,BMW318
65000,BMW,116,Gasoline,Manual,Used,13500,109,2015,BMW116
259070,BMW,320,Diesel,Automatic,Used,11900,190,2016,BMW320
205000,BMW,318,Diesel,Automatic,Used,11950,150,2016,BMW318
135950,BMW,116,Diesel,Manual,Used,11950,116,2016,BMW116
176650,BMW,318,Diesel,Manual,Used,11950,150,2016,BMW318
108700,BMW,320,Gasoline,Automatic,Used,13290,170,2011,BMW320
104100,BMW,520,Diesel,Manual,Used,14700,184,2011,BMW520
216000,BMW,520,Diesel,Automatic,Used,10950,184,2012,BMW520
190000,BMW,X1,Diesel,Manual,Used,10990,184,2012,BMWX1
178124,BMW,320,Diesel,Automatic,Used,12279,184,2013,BMW320
96391,BMW,116,Gasoline,Automatic,Used,12899,136,2013,BMW116
228099,BMW,520,Diesel,Automatic,Used,12900,184,2013,BMW520
136388,BMW,116,Diesel,Manual,Used,11900,116,2015,BMW116
61500,BMW,520,Diesel,Automatic,Used,26490,190,2017,BMW520
90000,BMW,530,Diesel,Automatic,Used,28460,265,2017,BMW530
62576,BMW,530,Gasoline,Automatic,Used,29875,252,2017,BMW530
30453,BMW,320,Gasoline,Automatic,Used,25977,184,2018,BMW320
41,BMW,118,Gasoline,Manual,Employee's car,24960,136,2021,BMW118
222356,BMW,318,Diesel,Manual,Used,4999,143,2011,BMW318
127181,BMW,116,Diesel,Manual,Used,11990,116,2018,BMW116
200000,BMW,320,Diesel,Manual,Used,14499,190,2018,BMW320
143800,BMW,318,Gasoline,Automatic,Used,15500,136,2018,BMW318
107100,BMW,318,Gasoline,Automatic,Used,15950,136,2018,BMW318
168500,BMW,320,Diesel,Automatic,Used,15995,190,2018,BMW320
80000,BMW,320,Diesel,Automatic,Used,12900,184,2011,BMW320
47000,BMW,320,Gasoline,Automatic,Used,12990,170,2011,BMW320
140000,BMW,520,Diesel,Automatic,Used,12999,184,2011,BMW520
266000,BMW,530,Diesel,Automatic,Used,13500,258,2011,BMW530
96812,BMW,X1,Diesel,Automatic,Used,12949,177,2012,BMWX1
170000,BMW,X1,Diesel,Automatic,Used,12995,204,2012,BMWX1
136000,BMW,320,Diesel,Manual,Used,13500,184,2012,BMW320
47000,BMW,116,Gasoline,Manual,Used,13830,136,2013,BMW116
124000,BMW,320,Diesel,Automatic,Used,13950,184,2013,BMW320
107270,BMW,118,Gasoline,Manual,Used,13990,170,2013,BMW118
190000,BMW,320,Diesel,Automatic,Used,14000,184,2013,BMW320
180145,BMW,X3,Diesel,Automatic,Used,14390,258,2013,BMWX3
89000,BMW,320,Diesel,Manual,Used,14390,184,2013,BMW320
128700,BMW,116,Gasoline,Automatic,Used,13999,136,2014,BMW116
1500,BMW,520,Gasoline,Automatic,Used,34980,184,2019,BMW520
95598,BMW,116,Gasoline,Manual,Used,7900,136,2011,BMW116
126298,BMW,118,Diesel,Manual,Used,7990,143,2011,BMW118
208000,BMW,X1,Diesel,Manual,Used,7990,143,2011,BMWX1
173950,BMW,320,Diesel,Manual,Used,9250,184,2012,BMW320
158000,BMW,X1,Diesel,Manual,Used,9250,143,2012,BMWX1
140500,BMW,320,Diesel,Manual,Used,10490,184,2013,BMW320
39314,BMW,116,Gasoline,Manual,Used,11450,136,2014,BMW116
89730,BMW,116,Gasoline,Automatic,Used,11599,136,2015,BMW116
146657,BMW,X1,Diesel,Manual,Used,11790,143,2015,BMWX1
249800,BMW,318,Diesel,Automatic,Used,7990,143,2011,BMW318
89890,BMW,116,Gasoline,Manual,Used,8580,102,2012,BMW116
142000,BMW,320,Diesel,Manual,Used,8990,184,2012,BMW320
97000,BMW,X1,Diesel,Manual,Used,10250,143,2011,BMWX1
138000,BMW,X1,Diesel,Manual,Used,10399,177,2011,BMWX1
185000,BMW,X1,Diesel,Automatic,Used,12399,184,2012,BMWX1
98500,BMW,X1,Gasoline,Manual,Used,12459,150,2012,BMWX1
66850,BMW,X1,Diesel,Manual,Used,12700,143,2012,BMWX1
204000,BMW,318,Diesel,Manual,Used,12500,143,2013,BMW318
113000,BMW,118,Diesel,Manual,Used,12800,143,2013,BMW118
70000,BMW,116,Gasoline,Manual,Used,12900,136,2013,BMW116
80350,BMW,318,Diesel,Manual,Used,12699,143,2014,BMW318
74950,BMW,X1,Gasoline,Manual,Used,12950,150,2014,BMWX1
188000,BMW,520,Diesel,Automatic,Used,13900,190,2015,BMW520
114600,BMW,318,Diesel,Automatic,Used,13990,143,2015,BMW318
209000,BMW,318,Diesel,Manual,Used,12200,150,2016,BMW318
62300,BMW,118,Gasoline,Manual,Used,12390,136,2016,BMW118
207000,BMW,X3,Diesel,Automatic,Used,16000,184,2011,BMWX3
87688,BMW,X1,Diesel,Manual,Used,11840,163,2012,BMWX1
120000,BMW,X1,Diesel,Automatic,Used,11900,177,2012,BMWX1
202000,BMW,X3,Diesel,Automatic,Used,11900,184,2012,BMWX3
121318,BMW,X1,Diesel,Manual,Used,13790,184,2013,BMWX1
113900,BMW,320,Diesel,Manual,Used,13790,184,2013,BMW320
160000,BMW,X1,Diesel,Automatic,Used,13800,184,2013,BMWX1
117000,BMW,318,Diesel,Manual,Used,12000,150,2015,BMW318
122032,BMW,X3,Diesel,Automatic,Used,29970,258,2017,BMWX3
85000,BMW,520,Diesel,Automatic,Used,28400,190,2017,BMW520
100000,BMW,520,Gasoline,Automatic,Used,14490,184,2011,BMW520
121160,BMW,X3,Diesel,Automatic,Used,14980,258,2011,BMWX3
99400,BMW,X3,Gasoline,Manual,Used,14900,184,2012,BMWX3
215000,BMW,520,Diesel,Manual,Used,14600,184,2013,BMW520
67300,BMW,X1,Diesel,Automatic,Used,15490,143,2013,BMWX1
250000,BMW,530,Diesel,Automatic,Used,15800,258,2013,BMW530
118713,BMW,520,Diesel,Automatic,Used,16449,184,2013,BMW520
91280,BMW,320,Diesel,Manual,Used,16500,184,2013,BMW320
160000,BMW,320,Diesel,Automatic,Used,14500,184,2014,BMW320
161000,BMW,318,Diesel,Automatic,Used,14600,143,2014,BMW318
93000,BMW,X3,Diesel,Manual,Used,14800,150,2014,BMWX3
168700,BMW,318,Diesel,Automatic,Used,12900,143,2015,BMW318
245601,BMW,318,Diesel,Manual,Used,7590,143,2013,BMW318
163700,BMW,318,Diesel,Automatic,Used,14900,150,2018,BMW318
15200,BMW,320,Diesel,Automatic,Used,33400,190,2020,BMW320
9050,BMW,320,Gasoline,Automatic,Used,33900,184,2020,BMW320
110441,BMW,318,Gasoline,Automatic,Used,8450,143,2011,BMW318
130600,BMW,X1,Diesel,Manual,Used,9750,177,2012,BMWX1
72568,BMW,116,Gasoline,Manual,Used,9990,136,2012,BMW116
75000,BMW,116,Diesel,Manual,Used,10700,116,2013,BMW116
70500,BMW,116,Diesel,Automatic,Used,10900,116,2013,BMW116
138000,BMW,118,Diesel,Manual,Used,11990,143,2015,BMW118
14151,BMW,X1,Diesel,Automatic,Used,43499,190,2020,BMWX1
135500,BMW,320,Diesel,Manual,Used,7999,184,2011,BMW320
92328,BMW,118,Gasoline,Manual,Used,8000,143,2011,BMW118
206958,BMW,320,Diesel,Automatic,Used,8990,184,2012,BMW320
127275,BMW,116,Diesel,Manual,Used,9900,116,2013,BMW116
117000,BMW,116,Gasoline,Automatic,Used,10499,136,2014,BMW116
179000,BMW,118,Diesel,Automatic,Used,10500,143,2011,BMW118
98000,BMW,X1,Gasoline,Automatic,Used,10699,150,2011,BMWX1
88650,BMW,318,Gasoline,Manual,Used,10980,143,2011,BMW318
124800,BMW,320,Diesel,Automatic,Used,10980,184,2011,BMW320
53000,BMW,116,Gasoline,Manual,Used,10990,122,2011,BMW116
130000,BMW,520,Diesel,Manual,Used,12900,184,2012,BMW520
191000,BMW,320,Diesel,Automatic,Used,12950,163,2012,BMW320
173000,BMW,X3,Diesel,Manual,Used,12990,184,2012,BMWX3
105000,BMW,X1,Diesel,Automatic,Used,12990,143,2012,BMWX1
123000,BMW,118,Diesel,Manual,Used,12999,143,2012,BMW118
113870,BMW,320,Diesel,Manual,Used,12970,184,2013,BMW320
207700,BMW,520,Diesel,Automatic,Used,12990,184,2013,BMW520
81800,BMW,116,Gasoline,Manual,Used,13100,136,2013,BMW116
110000,BMW,318,Diesel,Manual,Used,12990,143,2014,BMW318
53000,BMW,116,Gasoline,Manual,Used,14450,109,2015,BMW116
85900,BMW,118,Diesel,Manual,Used,14500,150,2015,BMW118
42200,BMW,116,Gasoline,Manual,Used,14500,109,2015,BMW116
69000,BMW,116,Gasoline,Manual,Used,12700,109,2016,BMW116
178000,BMW,X1,Diesel,Automatic,Used,12300,204,2012,BMWX1
105000,BMW,X1,Gasoline,Manual,Used,12690,150,2012,BMWX1
40484,BMW,X1,Gasoline,Manual,Used,12890,150,2012,BMWX1
197863,BMW,X3,Gasoline,Automatic,Used,12900,184,2012,BMWX3
95896,BMW,X1,Diesel,Automatic,Used,14450,143,2013,BMWX1
110000,BMW,320,Gasoline,Automatic,Used,14590,170,2013,BMW320
96565,BMW,320,Gasoline,Manual,Used,14950,184,2013,BMW320
182371,BMW,520,Diesel,Automatic,Used,14999,184,2013,BMW520
6473,BMW,320,Diesel,Automatic,Used,39990,190,2020,BMW320
214000,BMW,116,Diesel,Manual,Used,6500,116,2013,BMW116
155000,BMW,530,Diesel,Automatic,Used,16200,245,2011,BMW530
97700,BMW,X3,Diesel,Automatic,Used,16999,258,2011,BMWX3
212000,BMW,530,Diesel,Automatic,Used,19500,258,2011,BMW530
97000,BMW,520,Gasoline,Manual,Used,15850,184,2012,BMW520
141247,BMW,X3,Diesel,Automatic,Used,16900,184,2012,BMWX3
157500,BMW,X3,Gasoline,Automatic,Used,18299,306,2012,BMWX3
77000,BMW,X3,Diesel,Automatic,Used,18500,184,2012,BMWX3
110571,BMW,X3,Diesel,Automatic,Used,16990,143,2013,BMWX3
89000,BMW,X1,Diesel,Automatic,Used,17650,143,2013,BMWX1
140000,BMW,520,Diesel,Automatic,Used,17700,184,2013,BMW520
138500,BMW,520,Diesel,Automatic,Used,17799,184,2013,BMW520
101952,BMW,116,Diesel,Automatic,Used,13700,116,2015,BMW116
276000,BMW,320,Diesel,Automatic,Used,6499,184,2012,BMW320
210000,BMW,320,Diesel,Manual,Used,6500,163,2012,BMW320
299500,BMW,116,Diesel,Automatic,Used,7900,116,2013,BMW116
243000,BMW,318,Diesel,Manual,Used,8100,143,2014,BMW318
116000,BMW,X1,Diesel,Automatic,Used,19790,150,2018,BMWX1
181500,BMW,520,Diesel,Automatic,Used,21980,190,2018,BMW520
140000,BMW,520,Diesel,Automatic,Used,22290,190,2018,BMW520
10950,BMW,320,Gasoline,Automatic,Used,34900,184,2020,BMW320
11400,BMW,320,Diesel,Automatic,Used,37900,190,2020,BMW320
15780,BMW,320,Gasoline,Automatic,Employee's car,37990,184,2020,BMW320
7950,BMW,320,Gasoline,Automatic,Used,38900,184,2020,BMW320
196000,BMW,X1,Diesel,Manual,Used,8499,143,2011,BMWX1
161631,BMW,X1,Diesel,Manual,Used,9999,143,2012,BMWX1
182400,BMW,116,Diesel,Automatic,Used,9999,116,2012,BMW116
124900,BMW,X1,Diesel,Manual,Used,10500,143,2012,BMWX1
63547,BMW,116,Diesel,Automatic,Used,12699,116,2014,BMW116
188000,BMW,318,Diesel,Automatic,Used,11850,150,2016,BMW318
89124,BMW,116,Diesel,Manual,Used,13197,116,2018,BMW116
133897,BMW,318,Diesel,Automatic,Used,9500,143,2012,BMW318
76024,BMW,116,Diesel,Manual,Used,10295,116,2013,BMW116
137000,BMW,118,Diesel,Manual,Used,10500,143,2013,BMW118
149000,BMW,318,Diesel,Manual,Used,10800,116,2014,BMW318
153000,BMW,116,Diesel,Automatic,Used,10900,116,2014,BMW116
103100,BMW,X1,Gasoline,Manual,Used,11000,150,2011,BMWX1
104500,BMW,118,Diesel,Manual,Used,11400,143,2011,BMW118
97500,BMW,318,Gasoline,Manual,Used,11870,143,2011,BMW318
106457,BMW,320,Diesel,Manual,Used,13250,184,2012,BMW320
107000,BMW,320,Diesel,Manual,Used,13450,163,2012,BMW320
86765,BMW,320,Diesel,Automatic,Used,14440,163,2012,BMW320
220000,BMW,520,Diesel,Automatic,Used,13500,184,2013,BMW520
120000,BMW,318,Diesel,Manual,Used,13500,143,2013,BMW318
162000,BMW,520,Diesel,Manual,Used,13700,184,2013,BMW520
99000,BMW,318,Diesel,Manual,Used,13790,143,2013,BMW318
127000,BMW,318,Diesel,Manual,Used,13990,143,2013,BMW318
104000,BMW,520,Diesel,Automatic,Used,13600,184,2014,BMW520
107706,BMW,118,Gasoline,Manual,Used,13750,170,2014,BMW118
155150,BMW,320,Diesel,Automatic,Used,14950,190,2015,BMW320
101000,BMW,320,Diesel,Automatic,Used,14950,163,2015,BMW320
99800,BMW,320,Diesel,Manual,Used,14980,163,2015,BMW320
125500,BMW,X1,Diesel,Automatic,Used,12990,184,2012,BMWX1
91245,BMW,320,Diesel,Automatic,Used,13550,163,2012,BMW320
172000,BMW,X3,Diesel,Automatic,Used,13800,184,2012,BMWX3
133000,BMW,X1,Diesel,Automatic,Used,16900,184,2013,BMWX1
11834,BMW,X3,Gasoline,Automatic,Employee's car,40790,184,2020,BMWX3
193000,BMW,320,Diesel,Manual,Used,12890,190,2017,BMW320
192800,BMW,320,Diesel,Manual,Used,12890,190,2017,BMW320
162000,BMW,318,Diesel,Automatic,Used,13500,150,2017,BMW318
143000,BMW,X3,Diesel,Manual,Used,15990,150,2017,BMWX3
194800,BMW,118,Diesel,Automatic,Used,5499,143,2011,BMW118
88000,BMW,320,Diesel,Manual,Used,17900,184,2013,BMW320
174000,BMW,530,Diesel,Automatic,Used,18000,258,2013,BMW530
188000,BMW,530,Diesel,Automatic,Used,16800,258,2014,BMW530
112000,BMW,520,Diesel,Automatic,Used,16890,184,2014,BMW520
169800,BMW,320,Diesel,Automatic,Used,16950,184,2014,BMW320
86000,BMW,520,Diesel,Automatic,Used,16999,184,2014,BMW520
125700,BMW,520,Diesel,Manual,Used,17600,184,2014,BMW520
151315,BMW,118,Diesel,Manual,Used,13999,150,2015,BMW118
157497,BMW,116,Gasoline,Manual,Used,10990,109,2016,BMW116
74970,BMW,116,Diesel,Manual,Used,15980,116,2019,BMW116
130000,BMW,118,Gasoline,Manual,Used,5999,143,2011,BMW118
169900,BMW,116,Diesel,Automatic,Used,8450,116,2014,BMW116
61900,BMW,520,Diesel,Automatic,Used,26980,190,2018,BMW520
12800,BMW,520,Gasoline,Automatic,Used,39760,184,2020,BMW520
24127,BMW,530,Gasoline,Automatic,Used,40850,252,2020,BMW530
20000,BMW,520,Diesel,Automatic,Used,41900,190,2020,BMW520
20000,BMW,520,Diesel,Automatic,Used,41900,190,2020,BMW520
12604,BMW,X1,Gasoline,Automatic,Employee's car,43830,231,2020,BMWX1
142628,BMW,X1,Diesel,Manual,Used,8990,143,2011,BMWX1
158367,BMW,118,Diesel,Automatic,Used,11600,143,2013,BMW118
81467,BMW,116,Diesel,Automatic,Used,11900,116,2013,BMW116
79279,BMW,118,Gasoline,Automatic,Used,12890,170,2014,BMW118
103000,BMW,320,Diesel,Manual,Used,10400,184,2012,BMW320
175000,BMW,318,Diesel,Automatic,Used,10900,143,2013,BMW318
83367,BMW,118,Gasoline,Automatic,Used,10900,170,2013,BMW118
97500,BMW,116,Diesel,Manual,Used,10980,116,2013,BMW116
170000,BMW,520,Diesel,Automatic,Used,10990,184,2013,BMW520
91980,BMW,116,Gasoline,Manual,Used,10470,136,2015,BMW116
109000,BMW,X3,Diesel,Manual,Used,12990,184,2011,BMWX3
219999,BMW,318,Diesel,Automatic,Used,6599,143,2012,BMW318
138000,BMW,520,Diesel,Automatic,Used,15200,190,2015,BMW520
170000,BMW,320,Diesel,Manual,Used,7900,184,2011,BMW320
43263,BMW,X1,Gasoline,Automatic,Used,15990,184,2012,BMWX1
92000,BMW,318,Diesel,Manual,Used,12899,143,2013,BMW318
117255,BMW,X1,Diesel,Manual,Used,11980,143,2014,BMWX1
80521,BMW,320,Gasoline,Automatic,Used,16980,184,2014,BMW320
71169,BMW,320,Diesel,Automatic,Used,17390,184,2014,BMW320
90000,BMW,320,Diesel,Automatic,Used,22940,184,2014,BMW320
